store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
freshco,flyer,,Yellow Yams Product of Jamaica 6.59/kg,Yellow Yams Product of Jamaica 6.59/kg,,2.99,/lb,,2.99,,False,True,03/16/2023,03/22
freshco,flyer,,Sweet Potatoes Product of Ontario 2.84/kg,Sweet Potatoes Product of Ontario 2.84/kg,,1.29,/lb,,1.29,,False,True,03/16/2023,03/22
freshco,flyer,,Grace Regular or Hot Chicken Vienna Sausages 130 g,Grace Regular or Hot Chicken Vienna Sausages 130 g,,1.0,each,,0.7692307692307693,100g,True,True,03/16/2023,03/22
freshco,flyer,,Grace Bouillon Cubes 60 g Selected Varieties,Grace Bouillon Cubes 60 g Selected Varieties,,2.0,each,,1.111111111111111,100g,True,True,03/16/2023,03/22
freshco,flyer,,Grace Hot Pepper Sauce 170 mL,Grace Hot Pepper Sauce 170 mL,,3.0,each,,1.5,,True,True,03/16/2023,03/22
freshco,flyer,,Ribena Juice 850 mL,Ribena Juice 850 mL,,9.0,each,,9.0,,True,True,03/16/2023,03/22
freshco,flyer,,Grace Soup 42-60 g Selected Varieties,Grace Soup 42-60 g Selected Varieties,,3.0,each,,1.7857142857142856,100g,True,True,03/16/2023,03/22
freshco,flyer,,Grace Mid or Hot Jerk Chicken Patties 600 g,Grace Mid or Hot Jerk Chicken Patties 600 g,,5.0,each,,0.8333333333333334,100g,True,True,03/16/2023,03/22
freshco,flyer,,Grace Virgin Coconut Oil 500 mL,Grace Virgin Coconut Oil 500 mL,,7.0,each,,7.0,,True,True,03/16/2023,03/22
freshco,flyer,,Happy Dairy Paneer 300 g,Happy Dairy Paneer 300 g,,3.99,each,,1.33,100g,True,True,03/16/2023,03/22
freshco,flyer,,Brar's Desi Ghee 800 g,Brar's Desi Ghee 800 g,,11.99,each,,1.49875,100g,True,True,03/16/2023,03/22
freshco,flyer,,Parmalat Halal or Dahi Yogourt 750 g,Parmalat Halal or Dahi Yogourt 750 g,,1.99,each,,0.26533333333333337,100g,True,True,03/16/2023,03/22
freshco,flyer,,The Laughing Cow Kiri Plain Cheese 144 g,The Laughing Cow Kiri Plain Cheese 144 g,,10.0,each,,2.314814814814815,100g,True,True,03/16/2023,03/22
freshco,flyer,,One World Foods Shawarma Pockets Frozen 360g,One World Foods Shawarma Pockets Frozen 360g,,3.99,each,,3.99,,True,True,03/16/2023,03/22
freshco,flyer,,Clic Chickpeas or Red Kidney Beans 796 mL or Basma Frozen Minced Green Molokhia 400 g,Clic Chickpeas or Red Kidney Beans 796 mL or Basma Frozen Minced Green Molokhia 400 g,,1.49,each,,0.3725,100g,True,True,03/16/2023,03/22
